line,label
"constant battles. ""I look like death,"" I admitted. ""But you think I can sleep after what just happened?""",0
shields and spears. Behind them came an equal number of British redcoats with bayonets fixed. In the,1
"mom tossed her a ten-pound family-size tube of ground beef, which disappeared down her gullet. Paul",0
"""But he is invulnerable,"" Kronos said quietly. ""You saw that yourself.""",0
"Grover studied me nervously. ""Are you okay? You turned pale and . . . you started smoking.""",0
"would tell me about my past—about my mother.""",1
"hundred-foot-long drakon carcass made a hollow scraping noise against the pavement, like a thousand",1
"Rachel nodded. ""I . . . I understand.""",1
"mountain groaned, rocking sideways like a boat in a storm.",0
pressure Luke in many ways to convince him. If only you had supplied my host body instead . . . But no,0
"Her dress shimmered with colors. Flower patterns in the fabric changed and bloomed—roses, tulips,",1
"Meanwhile, Clarisse's chariots circled the drakon. Lances broke against the monster's skin. Skeletal",0
"""What isss thisss?"" one said. ""A prize for Kronosss!""",0
"A shadow passed over my father's face. ""You've had enough sorrow for one day. Ask Chiron when",1
"""Hey,"" I said, ""we're inside the gates already. Where are we—""",1
We emerged in Central Park just north of the Pond. Mrs. O'Leary looked pretty tired as she limped over to,1
"Hardly looking up, Poseidon pointed his trident at the beast and zapped it with blue energy. Ka-boom!",1
"Persephone rolled her eyes. ""Mother, enough with the cereal. My lord Hades, are you sure we can't let",0
"""There!"" I told Blackjack. He plunged toward the battle.",0
"""You know . . ."" She brushed her hair behind her ear, like she does when she's nervous. ""This whole",1
"drenched in dog drool. She wanted to play fetch, so I picked up a bronze shield and tossed it across the",1
"He tried for a smile. ""Thanks, Percy. I hope . . . I hope you know I'm really proud to be your friend.""",0
"""You can do it!"" I screamed at Clarisse. ""A child of Ares is destined to kill it!""",1
The next thing I knew I was flat on the ground with a huge paw on my chest and an oversize Brillo-,0
saw would've caused panic and riots across the entire United States.,1
math test and I start spouting a prophecy in the middle of geometry class? The Pythagorean theorem shall,0
it all in. His laughter echoed even louder than it had from the pit of Tartarus.,1
"cursed, or maybe she had a way of breaking the spell. With a chill, I wondered if Clarisse could be",0
"parks were empty. A couple of Muses sat on a bench strumming flaming lyres, but their hearts didn't",0
You rang for a handsome horse? he asked.,1
"I was so stunned, the drakon almost snapped me in half. I dodged and the beast buried its head in a",1
guarding the mess.,1
"me up.""",1
"""That's our biggest advantage,"" I said. ""Any way to disable the elevator?""",1
"""You don't love me.""",0
"(they looked absolutely nothing alike), when she smiled at me and said, ""Luke!""",1
"The second giant was still rummaging through the peach cans, which meant Beckendorf's left arm",1
"""Sorry about Mrs. O'Leary,"" I said, ""destroying the living room and all.""",1
"""This is your house?"" Annabeth said with amazement.",0
"The sound of gongs rolled across the fields. Ahead loomed the walls of Erebos, but the longer we",0
"on it, like one of those Day of the Dead pictures. His Stygian iron sword hung at his side. He was only",0
A black explosion filled my dreams. Then the scene changed.,0
"Moo, said the Ophiotaurus in his sphere of water.",0
"Nico whispered in Mrs. O'Leary's ear. She tilted her head, suddenly alert.",1
The other gods struck with renewed force. Ares rode in and stabbed Typhon in the nose. Artemis shot,0
"""Yeah,"" he agreed. ""It sure is.""",1
"not interfere with your path. The children of the gods must find their own way.""",1
"to see Juniper?""",1
"""Shadow travel?""",0
him better so he wouldn't turn evil?,1
I remembered something Chris Rodriguez had said: There's no point in defending camp if you guys,0
"tree bark and twist ties, with his wooden cudgel and his reed pipes hanging from his belt.",1
"trembling eased. In the background of my mental link, I heard underwater explosions and the sound of",1
hundred-foot fall into the water like I could. He couldn't have put enough distance between himself and,1
"fighting with a bad shoulder wound. I didn't know how the Hunters were doing, but the right flank of the",0
"If Chiron heard us, he didn't answer. He had an arrow notched, aimed straight at Kronos's face.",0
"improves, I will expect—""",0
"""Slap that one on the console,"" he said. ""I'll get the turbines.""",0
"Annabeth shrugged. ""Either one. That was plan twenty-three. He could activate one statue and it",1
"chopped-up Lord Kronos rose out of his coffin in a terrible new form, and she'd earned my permanent",0
"""Uh,"" he mumbled. ""Better.""",0
She nodded.,1
I was afraid I'd miscalculated with the insults. What if they just blasted me without showing,0
themselves? But these were New York river gods. I figured their instinct would be to get in my face.,1
"I looked at the glassy eyes of the Oracle, and I decided not to argue. We headed downstairs to join the",0
"It wasn't easy, but eventually the order got relayed up and down the ranks of centaurs, and they",0
"want to sleep millions of mortals, you've got to cast a very thin layer of magic. Sleeping demigods is",1
"""YAAARRRRR!"" the Cyclopes roared.",0
"Of course, Annabeth would kill me if I said anything different, but there was a lot of other great stuff",0
"I'd been hoping he would stay dead for a few centuries, but I should've known my luck wouldn't hold.",1
Rachel held out her arms. She didn't look scared.,1
"him updated. Kronos knows the Ares cabin isn't with us. He intentionally picked a monster we can't kill.""",0
"The ram horn dude grunted. ""I always get the stupid jobs. Lord of the South. Lord of Constellations.",1
"""They're not defeated,"" she agreed. ""But the dawn is coming. At least we've bought some time.""",1
"bodies from the waist up, except their skin was blue, which I'd never known before. Some were tending",1
That thought depressed me. This kid was getting brainwashed—trained to hate the gods and lash out,0
"""The war.”",1
"""No,"" she muttered. ""No. No.""",0
"""Um, thanks,"" I said.",0
"I didn't like it, but I knew she was right. I nodded wearily and gave her Pandora's jar. ""Do me a favor.",1
"""Please put down the jar,"" I said.",0
"""They're just taking some time off to think. It's been a very unsettling year.",0
shields and spears. Behind them came an equal number of British redcoats with bayonets fixed. In the,0
"""Look,"" Rachel said. ""Daddy . . . Percy needs me. I have to deliver a message. It's life or death.""",0
"and dropped it. His hands were smoking and seared. The hearth fire had grown red-hot, like the scythe",1
Daedalus himself. Who better to redesign Olympus and make it a monument that will last for another,1
"""How long was I out?"" I muttered.",0
"Ethan frowned. He clasped his hand as if he were holding a blade, and mimed a thrust. ""I'm not sure,",0
"machines. I just took my best guess on the controls.""",1
"Suddenly there was a wrenching pain in my gut. The entire boat lurched sideways, throwing monsters",1
"""Le Parker Meridien,"" I said. ""You're on. And Thalia, thanks.""",0
"Annabeth looked back at the elevator, which was now completely out of reach—a polished set of",1
"killed her, so you needn't worry about joining her collection. Besides, there are much more dangerous",0
"""Stop running, you fools!"" Kronos yelled. ""Stand and ACKK!""",1
"drive the enemy back to Brooklyn.""",1
"""All right,"" I said. ""We're going to hold Manhattan.""",1
"""Sweet,"" I muttered. ""But a little more!""",0
"She nodded. ""And so . . . hypothetically, if these two people liked each other, what would it take to",0
My heart almost stopped. Beckendorf had a swollen eye and cuts all over his face and arms. His armor,0
A blinding white light exploded between the Titan and the centaur. Chiron flew into the side of the,1
opened—glowing green—and she clutched desperately at Hermes's shoulders.,1
The squeal echoed through upper Manhattan. Demigods and monsters alike froze in terror.,1
"""Wait,"" Hermes said.",1
Thalia and Luke locked eyes. I knew they both related to what she was saying.,1
"""This will make her very tired,"" Nico warned, ""so you can't do it often. And it works best at night. But",1
We will come back from this. We'll plant new trees. We'll clean up the parks. Your friends will be,1
"giant humanoid like a Cyclops, but he was surrounded by a flurry of limbs. At first I thought he wearing a",0
"I hit the pavement running. The Hyperborean breathed a cloud of white mist, and the temperature",0
Big House.,0
"I raised the knife to strike. Then I looked at Annabeth, at Grover cradling her in his arms, trying to",1
BAD  DEAL,1
"die instead of bowing down? Prophecies never end well, you know.""",0
ride.,1
"""It's been wonderful,"" Travis Stoll said wistfully.",0
"The battle still raged around us. On the right flank, Annabeth was leading an assault with her siblings.",0
"the rear, brandishing her shield like she was driving back whatever pursued them. She was limping on her",0
He couldn't have been more than twelve—about the same age I was when I'd first arrived at Camp Half-,1
"I couldn't help admiring her courage, but Hades glanced nervously at the ceiling. ""Maria, please. I",1
"Hades drew his sword, a double-edged Stygian blade etched with silver. ""Now fight me! For today",1
nobody would ever tell me the whole thing. All I knew was that I was supposed to make a decision that,0
"""Do you feel stronger?"" Nico asked.",1
"He poured a goblet of wine into the hole and began to chant. ""Let the dead taste again. Let them rise",0
"""YOU!"" Annabeth turned on Luke. ""To think that I . . . that I thought—""",0
"""Hmm,"" Hera whirled away in a huff, but I figured our lives would be safe, at least for a little while.",0
My head felt like it had been microwaved in aluminum foil. I opened my eyes and saw a large,0
"The monster burst into a million goldfish, which all swam off in terror.",0
"right?""",1
little Barbie doll with an arrow through its head.,0
"An oath to keep with a final breath,",1
"Hermes glared at me, and my voice faltered. The look on his face wasn't really anger, though. It was",1
"""When did you last see him?"" Nico asked.",0
"""That's a depressing thought."" Nico sighed. ""All right. I'll do my best. Besides, he's still hiding",0
"""Dad, I can help,"" I said. ""I know I can. You're not going to hold out here much longer.""",0
"""You're the last Olympian,"" I said. ""And the most important.""",1
"It was locked, but Beckendorf pulled some chain cutters out of his bag and split the bolt like it was",0
"way. But the enemy kept advancing. An entire phalanx of dracaenae marched in the lead, their shields",0
"""I know what you mean,"" Thalia said. ""I never saw her have an, um, episode, but Luke told me about",1
"would be the last thing his victims ever saw. The shaft was about the same height as the Minotaur, bronze",0
"""I am not an Olympian!"" he growled. ""My family has made that quite clear.""",1
"protect him.""",0
largest speakers. The nearest cars exploded. Monsters dropped their weapons and clasped their ears in,0
"Grover took out his reed pipes. ""I guess I could try. I know a few Nirvana tunes that can split rocks.",0
"have no idea. If Luke knew, he never told me.""",0
her life had been destroyed. But I couldn't move or speak.,1
"""I'm sorry, Father,"" I said. ""I needed to get your attention.""",1
"Annabeth cleared her throat. ""Hello, er, Governor Seward. Command sequence: Daedalus Twenty-",1
"hair and is a little shorter than his brother, Travis, which is the only way I can tell them apart. They are",1
"""Ideas?"" I asked Annabeth.",1
were cut off from Mount Olympus.,1
Then I saw the crowd at the base of the bridge. The retreating monsters were running straight toward,1
"mistake him for dead, Percy.""",0
"rebuild it by magic, of course, and make it just as it was. But the gods feel that the city could be",0
"He'll be back for lunch very soon. . . ."" Then she looked at me and smiled. ""Why, Luke, there you are!",0
"Olympus. I have a feeling they'll need you up there—to set up the final defense.""",1
"""I'm afraid not."" Hades sighed. ""My son here convinced me that perhaps I should prioritize my list of",0
"Tactically speaking, the Plaza wasn't the best place for a headquarters. It wasn't the tallest building in",1
"You guys hold the rest of the enemy. Push them back!""",0
"climb aboard, and she raced toward the gates. She leaped straight over the EZ-DEATH line, sending",0
"For a second I thought he was Ares, because this guy looked exactly like the god of war—tall and",0
""" 'Dear Grover,'"" I read aloud. "" 'Woods outside Toronto attacked by giant evil badger. Tried to do as",0
"""Oh, sure,"" Krios grumbled. ""He gets to erupt into flames. I get to wear these stupid ram's horns.""",1
"""First time today.""",0
"now have only fifty years left instead of one hundred.""",0
It almost made me long for the flying pig.,1
"schedule, and I hadn't even thought about the fact that it was my birthday.",0
It was almost dark by the time we spotted our target. The Princess Andromeda glowed on the horizon—a,1
The ones who were still here were battle-hardened and weary. There was little laughter at camp these,1
"""She can't be serious,"" Travis said. ""Can she?""",0
"night—maybe our last night.""",0
"""Not all the time,"" she said. ""But there are visions, images, words in my mind. When someone asks",1
"liquid—Greek fire, one of the most dangerous magical substances in the world. Then he threw me another",0
lived.,1
"I didn't know where she was getting the words, but they flowed out of her as the Mist thickened. A",0
For a second I saw worry in his eyes. Then he put on his old confident smile.,0
"Grover shrugged. ""Most nymphs aren't good with time. Two months for a tree—that's nothing. They",0
"""I will hold,"" Poseidon promised. ""I will not give up my domain. Just tell me, Percy, do you still have",1
"Fortunately, he didn't follow us, and Mrs. O'Leary kept running. She didn't stop until we were far",0
"""I have to,"" I said. ""Otherwise I don't stand a chance.""",1
"many times. He was evil even before Kronos. I don't want him to hurt you anymore.""",0
"your puny little civilization—""",1
"""Let him try. He'll be weakened. And my son here, Nico—"" Hades looked at him with distaste. ""Well,",0
from braziers that lined the winding streets. And right at the top of the snow-capped crest rose the main,0
I told them what had happened on the Princess Andromeda—how Kronos had known we were,1
"""Unless the gods can stop him? Perhaps five days. Most of the Olympians are there . . . except your",1
"weapon would you like? A sword? An axe?""",0
bronze javelins.,0
"drove her electric spear into its good eye with so much force it shattered the shaft, releasing all of the",0
"""You can sense stuff like that?"" Nico asked.",0
"you are welcome to visit. Now eat.""",1
"need to get out—""",1
"Annabeth nodded. ""We shouldn't expect any help coming in.""",1
"Hey, boss, a voice said in my head. Nice car!",0
"She held my eyes. ""I guess that sounds like my fatal flaw again.""",0
"""In hiding,"" Hermes said. ""Prometheus sent Zeus a message with a bunch of excuses for supporting",1
"""Silena, take the Aphrodite crew to the Queens-Midtown Tunnel.""",0
"back alive!""",0
"""My father will be coming soon,"" he said. ""We should hurry.""",1
Doing what? I thought.,0
swear I could see him smile.,1
Kronos isn't the only Titan. One of my Hunters spotted a huge man in golden armor mustering an army on,0
"""I hope they're dreams,"" she said.",0
"""Tyson!"" he roared. ""Well done, my son. And Percy—"" His face turned stern. He wagged his finger at",1
"""Hermes will be here soon,"" she promised. ""He'll want to see his boy!""",0
"""Mr. Blofis,"" Annabeth said, ""that was wicked sword work.""",1
"I stared at the jar and got a very bad feeling. I figured Pandora had been completely ADHD, like me. I",0
million times but never really looked at it.,0
"Poseidon put his hand on my shoulder. ""Percy, there were only a few demigod warriors aboard that",0
"""I hate this place,"" Kronos growled. ""United Nations. As if mankind could ever unite. Remind me to",0
"it. Also, it seems like the enemy is waiting for tonight to attack. I think Luke""—she caught herself—""I",0
"Grover nodded at Nico, then he gave me a big hug. He smelled like fresh-mown lawns.",1
but only in a dream.,0
"himself, all he had to do was tell Kronos. There was no way I could defend myself forever.",0
"The blue giant rumbled, ""Uh-oh."" Over at the park bench, the empousa bared her fangs in a smile.",1
"""Chiron's smart,"" Annabeth said, wiping the sweat off her face. ""If we pursue, we'll get too spread",1
"""That pig has to go."" I grabbed a grappling hook from one of Annabeth's siblings. ""I'll take care of it.",1
"like to join them?""",0
across the river at Lighthouse Park.,1
That's when things went wrong.,1
"The gods were glaring at me, but Annabeth had her hands over her mouth. Her eyes were shining.",1
"""We are going to hold it,"" I said. ""We have to.""",1
"""A sow!"" Annabeth cried. ""Take cover!""",0
"""Your spy has been keeping you posted,"" I guessed.",0
"He sighed, not taking his eyes from the game. ""Really, Peter Johnson, how long will it take for you to",0
"Nico smiled. Then he looked at me and his expression turned all serious again, like he'd remembered",1
taking a break even for a few days was really tempting.,0
"You have a spy. We will hold here. We have no choice.""",0
"""You're a great camper,"" I told Silena. ""You're the best pegasus rider we have. And you get along",1
"black coat was walking through the park, and I noticed he didn't cast a shadow. Middle of a sunny day,",0
an old 1940s movie. She had Bianca's smile and Nico's eyes.,0
"She managed a faint smile. ""You're worried about me doing something stupid?""",1
"I didn't want to argue, but it sounded like Hermes was trying to convince himself.",1
"""Be safe, brother!"" Tyson pleaded.",0
"Then I turned away. I willed the ocean currents to aid me. Water swirled around me, and I shot",0
"""You mean about Luke?""",0
"""I thought that was Kronos.""",1
"lake, making the water and trees look even spookier.",1
"I thought about May Castellan, alone in her kitchen, baking cookies and making sandwiches for a son",0
"washing up in the bathrooms, ripping silk draperies to bandage their wounds, and helping themselves to",1
"Silena tried to swallow, but her lips were dry and cracked. ""Wouldn't . . . listen. Cabin would . . . only",1
"I tried to step between them. ""What are you talking about? Annabeth didn't—""",1
"""Which leaves us,"" Zeus said, ""only the matter of thanking our young demigod heroes, who defended",1
"human mercenaries in combat fatigues and demigods in armor, too. A purple-and-black banner hung",1
"the birthday gift I gave you last summer?""",1
words had almost blasted my mind to shreds.,1
drawn straight toward Rachel.,1
"She grabbed her spear from the fallen girl. With no armor or shield, she charged the drakon.",0
"""Percy,"" Poseidon said, ""you ask much. You presume much.""",1
"I was too paralyzed to move, but Annabeth whistled and Guido the pegasus swooped out of nowhere.",1
"""You should've saved him when you had the chance,"" Hermes growled at Annabeth. ""You're the only",1
"""We are going to hold it,"" I said. ""We have to.""",0
"""Did you . . ."" Luke coughed and his lips glistened red. ""Did you love me?""",0
"when demigods use cell phones, the signals agitate every monster within a hundred miles. It's like sending",1
wrapped around her waist. Her shoulders and face were sunburned.,0
was the worst word he could think of.,1
"""YOU!"" Annabeth turned on Luke. ""To think that I . . . that I thought—""",1
She drew her knife.,1
"""The lovebirds need to cool off!"" Clarisse said with glee.",1
"""Mmm."" Hestia opened her hand and the fire roared. Flames shot thirty feet into the air. Heat slapped",0
"""Thank you, Hermes,"" Annabeth said. ""And I . . . I wanted to say . . . I'm sorry about Luke.""",0
Another thing I learned: it's one thing to climb a rope in gym class. It's a completely different thing to,1
"""REEEEEET!""",1
"He looked down at the pool and called, ""Nakamura!""",0
"climb aboard, and she raced toward the gates. She leaped straight over the EZ-DEATH line, sending",1
"mom had always been there for me, always tried to make things normal for me, even with the gods and",1
"""Hold on, Seaweed Brain."" It was Annabeth's voice, much clearer now. ""You're not getting away",0
"""Oh, I'm fine,"" she said, though she still looked pale. She was barely moving her right arm. ""That",1
"""Killed him?"" I said. ""You know that wouldn't have been right.""",1
"The scene shifted, and I saw something even more terrifying.",0
"dracaena busy. He stabbed her in the gut, and she disintegrated.",1
I couldn't believe I was hearing this. I looked at Tyson for backup.,0
"""Gee,"" I said. ""Never would've figured that out. Thanks.""",1
My eyes still burned. I had to shut off his light.,1
"serious things were. I hoped she would have the sense to run. But she locked eyes with me, said",0
"""Oh, gods,"" I muttered. ""Don't even think about it.""",0
"I glanced up at the stars, wondering if I would ever see them again. Then we plunged into darkness.",0
"""Soon."" Kronos scowled at Ethan. ""Are you sure he didn't set the explosives?""",0
"where you leave it. It will appear when you are weakest.""",1
single-handedly. But Clarisse didn't seem to care. She ran back to the wounded girl who'd stolen her,1
"smoke image or from all the way across town. ""STRIKE FOR OLYMPUS!""",0
"Annabeth appeared next to me. ""We have to fall back to the doorway. Hold it at all costs!""",0
I saw how tired he was. The magic had really drained him. Annabeth didn't look much better from,1
"Thalia glanced at Luke. He counted silently: One, two, three! He ripped away the tin, and a little girl",0
"I stared at him. I hadn't seen his temper flare like that in a long time. ""Urn, you sure you're okay?""",0
"A different image formed. It was a scene rather than a single ghost. In the mist, I saw Nico and",0
"So Luke really had been here, and this had happened before last summer—before he'd turned into",0
and his face contorted into a very inhuman smile. His golden eyes glowed.,1
sent it spinning angrily around the pole.,1
"Just for you non-sea-god types out there, don't go swimming m New York Harbor. It may not be as",1
Her claws raked harmlessly off the drakon's scales. She bit the monster's throat but couldn't make a,1
"""It's no good,"" Nico said at last.",0
"""Too late,"" Prometheus said. ""The gift is given. It cannot be taken back.""",0
"the storm, shooting shafts of moonlight into the darkness. A fiery golden comet crossed her path . . .",1
"bead this year. It showed the Empire State Building, and etched in tiny Greek letters, spiraling around the",0
"""Why turn them to stone,"" Kronos asked, ""when you can freeze time itself?""",1
I remembered the golden Titan from my dream—the one on Mount Othrys who erupted into flames.,0
"I can read Greek, but I only recognized one word before the sea washed it away: Περσεύς. My name:",0
"""Obliterate,"" Annabeth said. ""Annihilate. Turn to rubble.""",1
"""When did you last see him?"" Nico asked.",1
A half dozen telkhines were tromping down the stairs. I cut through them with Riptide faster than they,1
died fighting. Others—we tried not to talk about them—had gone over to the enemy.,0
I didn't understand why she was reminding me of that prophecy line right now. It wasn't exactly a,0
it collapsed into a hollow scaly tunnel of armor.,0
"burn you to ashes. You will cease to exist.""",1
"been sleeping there a long time. The roots seemed to be shaping themselves around him, slowly pulling",1
"""Empathy links,"" Leneus said disdainfully. ""Very unreliable.""",1
"""Warn Percy?""",0
I hoped she wouldn't get stuck. I couldn't imagine how much Drano we'd need to un-stick a hellhound,1
to attend a boarding school in the city so she could be close to Olympus and oversee the rebuilding,1
beginning to realize that my mother wasn't all there.,1
him.,0
"""A drakon,"" Chiron said. ""A Lydian drakon, to be exact. The oldest and most dangerous kind.""",1
"Kronos rose unsteadily, towering over his servant. ""Treason,"" he snarled.",0
"""Um . . . yes,"" Grover lied. ""Thanks to you, Leneus. We drove the enemy away.""",1
"""One of Daedalus's inventions?""",1
"Then, to our left, a hundred monsters cried out at once. Kronos's entire northern flank surged forward.",0
"She shook her head in disbelief. ""Do you have any idea how dangerous that was?""",0
"cap, and a real subtle pink-and-green Tommy Bahama shirt. He had a deep-sea fishing rod in his hands,",1
d) Going so fast you feel like your face is peeling off,0
"""I don't know,"" I admitted. ""He didn't tell Kronos anything, but if he figures it out—""",1
"""It's him,"" I said. ""Typhon.""",0
"into the sky. The campfire flames always reflected the campers' moods, and today they burned black.",0
"""Yeah, that'll happen,"" I muttered.",0
serpent green.,0
"thought it was dust, until I realized it was a swarm of mermen trying to attack the monster. The squid",1
That rule had come up a lot when Silena and Beckendorf started dating. And I know some of you,1
"side. This time, I'm backing Kronos.""",1
I knelt next to him. Annabeth limped over with Grover's support. They both had tears in their eyes.,0
"The little girl fought and kicked. ""No more monsters! Go away!""",1
"the first in many years. Everyone rushes about. No time for visiting family.""",0
"""He looks stupid,"" I said, trying to sound upbeat. ""I mean, who fights with a snake?""",1
"them? They deserve what they get!""",1
path.,1
"Hades drew his sword, a double-edged Stygian blade etched with silver. ""Now fight me! For today",0
my clothes don't even get wet unless I want them to. But it was still a bit of a shock when a hammerhead,0
"bring you out.""",0
"""You won't,"" Annabeth said. ""You promised. You're holding Kronos back even now.""",0
"""Messages,"" he muttered. ""'It'll be a great job,' they told me. 'Not much work. Lots of worshippers.'",1
to remember? The Styx? The Mississippi?,1
looked like he needed a hug.,1
the entire nighttime skyline of Manhattan.,0
"""Knives are only for the bravest and quickest fighters,"" Luke explained. ""They don't have the reach or",1
"right?""",0
looked pretty shaken.,0
"""I never understood this,"" I whispered.",0
"""But you're our leader.""",0
GARDEN GNOME EMPORIUM.,1
"Zeus snorted. ""Is that all?""",1
"""STOP IT!"" I yelled. ""What are you guys doing?""",1
"With a shock, I realized I was seeing May Castellan. She looked nothing like the old woman I'd met.",0
bad shoulder.,1
Connor and Travis Stoll met us by the elevators.,0
"We'd spent a lot of time together this summer. I hadn't exactly planned it that way, but the more",0
"rush out and help them? I'll stay here with my forces intact.""",1
"""HOLD YOUR GROUND!"" Kronos demanded. ""The dead are no match for us.""",1
"""As you wish, my lord,"" Alecto said. ""And the woman's body?",1
held a plumed war helm under his arm. But his eyes were human—pale green like a shallow sea—and a,0
"Michael shrugged. ""Yeah, well, I called her some names when she said she still wouldn't fight. I",0
they were just as stuck.,0
"Kronos looked confused, and in that moment, Chiron struck. It was a good maneuver—a feint",0
"no cars honking, no crowds bustling along the sidewalks.",1
"different. A scar. A terrible scar, and his voice so full of pain . . .""",1
"""Nobody's planning to kill us, so far,"" I whispered back.",0
"""I don't know,"" I admitted. ""I don't see how Kronos could just march into Manhattan, but the Mist is",0
"feelings. Besides, we have a wonderful child. I can still raise Luke if I'm the Oracle, right?""",0
"would come back. I knew it!""",0
"The god's eyes glowed. ""No, Percy. In the old days, Olympus was almost overthrown by Typhon. He",0
"Connecticut. At least, it looked like Connecticut from the few times I'd been there: lots of trees, low stone",1
Nico was the only one who didn't seem freaked out by Mrs. O'Leary's appearance. He looked pretty,1
probably didn't like that much.,1
"""Apollo,"" I said.",1
"my spine—like that old saying about someone walking on your grave. Behind me, Annabeth cried out in",1
"is husband of Echidna—""",0
I marched toward my father's throne.,0
"Nico shifted his weight. ""Juniper, like I tried to tell you . . . even if Grover died, he would reincarnate",1
bounded straight toward the woods.,1
"""I'm not sure. You're the best strategist I know. If you were Kronos planning this war, what would",0
"and demigods shouted orders and strapped on their weapons. I was empty-handed. Riptide, being magic,",0
"""Um, Lady Hestia,"" I said, ""we've come on urgent business. We need to see—""",0
first time in my life I'd ever done two years at the same school.,0
"leading the Cyclopes, you are appointed a general in the armies of Olympus. You shall henceforth lead",1
"""I remember."" I stared at him, trying to wrap my mind around the idea that Dionysus could be a",1
I thought about Kronos's words on the ship: I would love to see the terror in your eyes when you,1
"Chiron shuffled his hooves. ""My dear, as I've already explained, Michael is correct. Apollo's cabin",0
was singed.,0
"Chiron and Mr. D, and nobody seemed to think this was out of place. Everybody was patting Nico on the",0
last summer.,0
Tupperware boxes with peanut butter and jelly sandwiches inside. The ones on the bottom were green and,1
"Silena opened her hand. In her palm was a silver bracelet with a scythe charm, the mark of Kronos.",1
of the ship.,1
"""Open his bag,"" Kronos ordered.",1
She studied me with eyes as red as the firelight. I decided it was safest to bow.,1
Apollo campers armed with firebombs flew over the Ares cabin in a chariot pulled by two pegasi. I'd,0
I tried to fight his magic. I concentrated on the sea around me—the source of my power. I'd gotten,1
"narrowed eyes as if he could sense that I'd just come close to death, the way a wolf can smell fear.",1
"the edge of a panic attack, thinking that I'd lose her. Now, she looked pretty much the same way.",0
number one strategist leave his side while we're battling Typhon. And so naturally he sent me to talk to,1
"I tried to say Don't mention it, but it came out as, ""Uh duh.""",1
"rose from a mound of rubble, which I realized was a collapsed skyscraper.",1
"Through the face guard of his skull-shaped helmet, he smiled. ""Got your message. Is it too late to",1
"""What—what happened to you?""",0
"I was afraid it might be more enemies, but Kronos's forces looked as confused as we were. Giants",1
"I met his first strike with Riptide. The impact shook the entire bridge, but I held my ground. Kronos's",0
"Oh, and according to the ancient prophecy, I was going to die when I turned sixteen—which",1
"""Luke?"" May Castellan called. ""Is that you? Is my boy all right?""",1
of advertising we wanted to do.,1
"Chiron patted Owen on the back. ""You did well, my friends, but don't get careless. Kronos should",1
I gunned the Yamaha over the curb and swerved to a stop at the fountain outside the hotel.,1
"""Yeah,"" he agreed. ""It sure is.""",0
"on board for show, shrouded in Mist so they didn't realize they were on a monster-infested ship. Now I",1
"He had a girlfriend, lots of friends, his whole life ahead of him. He couldn't be gone. Maybe he'd made it",1
"Now I get to babysit Atlas while you have all the fun.""",1
He locked and loaded a double-barrel paint gun and blasted an enemy hellhound bright pink. The,1
"stood next to me, eavesdropping on the Titans. He had dark silky hair, pale skin, and dark clothes—my",1
though I'd originally thought he was a girl and named him Bessie.,0
for Olympus to fall. I would miss bickering with my siblings. And if there is one thing we agree on—it is,1
"of messengers ever falling in love with this old woman, but the idea was too bizarre.",0
"""That's a form of air travel too, Jackson. Very fast, but the wind gods are faster. No, if Kronos wants",0
"My mom laced her fingers around her lemonade glass. She was wearing her old blue flannel bathrobe,",0
"Thalia shrugged. ""We've sealed off the subway tunnels into Manhattan. My best trappers took care of",1
"Scimitar of Kampê, destroyed in the Battle of the Labyrinth.",1
"""Percy?"" Thalia asked. ""What . . . what was that?""",0
"I nodded. I didn't like talking about it, but Rachel knew. Unlike most mortals, she could see through",0
"The boat kept chugging along. Being the son of Poseidon and all, I have perfect bearings at sea. Don't",0
"since you sacrificed to me, I can return you to your own hearth. I will see you again, Percy, on Olympus.""",1
"""No."" Nico scowled. ""Pegasi don't like me, and the feeling is mutual. But there's no need for flying.""",0
"""A long time ago,"" I said, ""you told me the hardest thing about being a god was not being able to help",1
"Apollo grinned. ""She'll be fine in a few minutes. Just enough time for me to compose a poem about",1
"""We have to help,"" Annabeth said.",0
"peaceful: no burning buildings, no wounded fighters. The cabins were bright in the sunshine, and the",0
"I yanked her back as Kronos swung his scythe, slicing the air where she'd been standing.",1
"the back of her throat, like someone had just sucker punched her.",1
"""Who?"" Chiron looked confused. ""What mortal would be insane enough—""",1
"going to hurt you. I'm Thalia. This is Luke.""",1
"""I have a better idea."" I turned and called, ""GROVER!""",1
It was a desperate thought—no way it would work— but I stabbed Riptide into the bridge. The magic,1
"""Thanks, I guess.""",1
WHO DARES—,0
"""Percy, it's dangerous,"" she said. ""Even for you.""",0
"""I'm honored and everything,"" I said. ""Don't get me wrong. It's just . . . I've got a lot of life left to live.",0
"""Return to camp? But you're in trouble here. I want to help!""",1
"Luke seemed to know what I was thinking. He moistened his lips. ""You can't . . . can't do it yourself.",1
"""What are they fighting about anyway?"" I asked.",0
GIVES  ME  A  LIFT,1
"guy who was once my friend. As much as I hated him, it was hard to kill him.",0
"""FOOOOOD,"" Grover moaned, as the nature spirits carried him away.",1
"The word Styx got her excited. She probably thought I meant sticks. She jumped a few times, chased",0
"the Titans will mean the end of Western civilization. Art, law, wine tastings, music, video games, silk",1
"""AHHHHH!"" The waves smashed into Hyperion and he went under, his light extinguished.",0
