line,label
"However tired you are, it takes some nerve to walk up to a giant's",1
"his wits. But suddenly the lady was gone, Drinian knew not where;",1
"they could. Then, Puddleglum holding out a hand behind him to",1
"expect good times to last. The opening into the hillside was left open,",1
very prettily on a winter day. The worst archer in the world couldn't,1
"the flat, for it is cowards and children, not warriors, against whom I",1
"""I shouldn't wonder,"" said Puddleglum, ""if that wasn't exactly what",1
T h e  S i lve r  C h a i r,1
"Puddleglum, held in the giant's fist, and vaguely kicking the air, did",1
"from that, they all looked different. You could see by the expression in",1
128,0
T h e  S i lve r  C h a i r,1
T h e  S i lve r  C h a i r,1
"mountains. And at last, in between those clouds, you get your first",1
"by which the sorceress meant to lead out an army against Overland?""",1
"get out of a house without being seen, the middle of the afternoon",1
and felt herself jerked back. They were at the very edge of a cliff.,1
T h e  S i lve r  C h a i r,1
T h e  S i lve r  C h a i r,1
they saw that same bright ship which they had seen when they first set,1
"loud, continuous snore that, when Jill at last got to sleep, she",1
"So they kept on, pretending not to have seen the giants. It was like",1
their hands and went away. At last only one old giantess was left in the,1
of a midnight escape she forgot her sleepiness. She changed back into,1
have been all over blood by now. Yet even a Marsh-wiggle gets tired,1
was first at her side. He saw the worm gliding away from her and made,1
coming from and where she's going. Not the sort you expect to meet,1
"climbed down on the north side of the hill — and also, no doubt the",1
"stopped and there was a dead silence. The Prince, kneeling by the",1
Knowing,1
Eustace gave a shudder. Everyone at Experiment House knew what,1
And look how you can put nothing into your make-believe without,1
"a man's whole worship?""",1
"Experiment House at the moment we left it — """,1
"Puddleglum, who was Narnian born, was sick and faint, and felt as you",1
47,0
down under those paving-stones somehow or other. Aslan's instruc-,1
aching so that she felt she could not go on standing much longer.,1
"there a lot of snow at the bottom?""",1
might see in an old-fashioned hotel; and very small it looked in that,1
cup is empty. Suffer me to refill it.) And this seems to me the likelier,1
"whole Overworld and hangeth in the sky.""",1
"The Knight was moaning. His face was as pale as putty, and he",1
"away. They'd been there before.""",1
repeating the signs every night. If I'd been thinking about them I could,1
"with yellow, or dragonfly blue, or rainbow plumage, blue shadows, and",1
"rated."" And before she quite knew what was happening, he had",1
"must have been only a dream. Out here, in the cold, with the moon",1
a little inquisitive all the same.,1
"the porters, the housemaids, the ladies-in-waiting, and the elderly",1
"hiding. But the strangest thing of all, to anyone who knew the gnomes,",1
Contents,0
cold for a halt.,1
sore by day and every bit of you sore by night.,1
these of course had to be climbed; they varied from two to five feet in,1
though. You'd have to go across Ettinsmoor. That's where the Ruined,1
"and night, for weeks, you will hardly understand how they felt.",1
The children sat down on each side of him. They now saw that he,1
nose and chin and ears) and hot baths and beds at Harfang.,1
"Long, long afterwards, without the slightest warning, an utterly",1
"at a moment like that. And the Earthmen came all round them,",1
"be all right."" Then she remembered again the scream that Scrubb had",1
look at but the pale lamps which went up and up as far as the eye,1
"outskirts of the crowd, one or two giants and some people whom she",1
"just the thing. If that doesn't steady a chap, I don't know what will.""",1
Jill during the last few minutes. He had heard Jill cry out and seen her,1
"landed in Narnia? Is it a flood? Or dragons?""",1
round that corner alone; especially when she heard Puddleglum,1
"you are not enemies. I am not your prisoner. Quick! Cut these cords.""",1
"at Stonehenge and must have been squared by good masons once,",1
steadily through its body. She was lying still because she couldn't get,1
"Land of Bism. This country where we are now, the Witch's country, is",1
"""Quick!"" said Scrubb. ""Here. Hold hands. We mustn't get sepa-",1
"the edge of the gorge, just as men might stand leaning on a wall —",1
"""Now, Earthman,"" said the Prince, standing over it and holding his",1
"of her soft, silver laughs: ""You see? When you try to think out clearly",1
"when you were an egg. Don't come trying to teach me, Sir. Crabs",1
"battlements, banners fluttering in the air, a crowd, gay clothes, armour,",1
like to come into the cave (that was where Jill had seen the firelight),1
and preparing to drive back to the castle. The crowd of courtiers had,1
"diamonds.""",1
about two. The squirrels brought us the good news. Message for the,1
He walked resolutely to the door and flung it wide open.,1
"obeyed.""",1
"delayed us by the mouth of the land of Bism. Now, let us ride on.""",1
"winds, or traffic very far away. Then it swelled to a murmur like the",1
patches of grass between those that remained. And riding towards,1
looking down at her from the edge.,1
"""What is this sun that you all speak of? Do you mean anything by",1
the thought of going on into a hole that would get narrower and,1
and holding its beak near the Dwarf's ear.,1
"the eastern end of the world. Well, I was with him on that journey: with",1
courtyard or pass the great gatehouse. In the kitchen she pretended,1
The Disappearance of Jill,0
she was in it only for a moment. She came out blinking in the sunlight,1
"(a very nice, honest, homely smell it is to meet in a place like",1
vanished. The travellers were alone in an Underworld which now,1
Clive Staples Lewis,1
did; and as soon as it was in her hand it turned into a fine new,1
"""My father went to the world's end,"" said Rilian thoughtfully. ""It",1
"and grew solid, and seemed to be all one piece with the writhing green",1
"For the hill, oddly enough, was quite as flat on top as it had looked",1
"half a mile away, was the hunt returning from behind them on the left.",1
looking about her. Just in front of her was a clean wide table with two,1
"an idiotic fashion which grown-ups, giant and otherwise, thought very",1
T h e  S i lve r  C h a i r,1
"people and I never got to any ruins, so I won't deceive you.""",1
"added, ""I wonder are they friendly?"" For she had just noticed, on the",1
"describe it to her? Have you ever seen a cat?""",1
"too. ""Don't look at them. And whatever you do, don't run. They'd all",1
"It lay with its head raised and its two fore-paws out in front of it, like",1
arch was as high above the cliff-tops as the dome of St. Paul's is,1
almost the first thing she noticed was the relief of being out of the,1
"ture to the King, but he had little wish to be a blab and a tale-bearer",1
"A door opened, letting out a delicious glow of firelight, and the",1
They were thoroughly tired of the Knight's talk before they had,1
pulling them out.,1
"""Didn't you see the Knight?"" asked Jill.",1
almost sure it was the sound of running water.,1
though now they were cracked and crumbled. The balustrade had,1
"had passed the night could be seen dotted about, but all at a good",1
moment for saying:,1
"found them all busy about her. But they were busy in vain, for at the",1
"didn't see that the pale, blueish light was moonlight. He thought the",1
he made it.,1
"a minute later. This was a good thing in the long run, for by the end of",1
(some people say they mix it with mud) and the children noticed the,1
"and dark places underground, or even nearly underground, that",1
world at the same speed as they do in yours. And what I want to say,1
"said Drinian, ""of your courtesy let me ride with you to-morrow, that I",1
her mind.,1
night they're so blind and stupid that you can't get a word out of them.,1
Chapter III,0
"river and the groves of live gems. ""Good-bye to your Honours. I'm",1
"beginning to see things.""",1
T,1
"Here they passed dozens of strange animals lying on the turf,",1
W,1
"cave's mouth, she remembered all the happy truth. They had had a",1
"City was as quiet, and nearly as dark, as the inside of an ant-hill.",1
"red eyes, chuckled once or twice, and began.",1
"lying, very dry and warm, on beds of straw in a dark place. A trian-",1
"squeals, and bellowings; and fireworks of all sorts rose in the dark air.",1
"Then Aslan stopped, and the children looked into the stream. And",1
happened at the same moment. The patch of light was completely,1
Now that they were talking in whispers Jill somehow felt it easier to,1
"Thirdly, the pain itself made Puddleglum's head for a moment",1
Clive Staples Lewis,1
helpings each. At first the Marsh-wiggle wouldn't believe that they,1
Jill is Given a,1
years. Then there came a great crash and bang. As soon as they,1
"again. The bare feet of the gnomes, padding on the deep moss, made",1
on his soft paws.,1
"They had expected to see the grey, heathery slope of the moor",1
"""I say, Son of Adam,"" said the Faun, looking with a certain awe",1
the castle at something between a trot and a waddle (it was a very fat,1
"sound like small thunder, and (for one moment) a loathsome smell.",1
"seen drawing closer on each side. The road, in fact, was leading them",1
"""We had been told to look for a message on the stones of the City",1
the Earth would be if it was a single solid diamond. And Jill noticed,1
chosen and the very place of our breaking out. Her Earthmen have,1
"and of course the children couldn't tell without his permission,",1
bare and it was lovely to tread on the giant carpet. She sank in it well,1
"straight enough, leaning one hand on the shoulder of a richly dressed",1
He stretched down his great right hand — very clean and with any,1
115,0
"thunder. You didn't get any sleep, I dare say.""",1
"they all slid, the more they disturbed all the stones and earth, so that",1
"than the tableland on which they stood, a line of lights had appeared.",1
"this lasted, she could not be sure; it seemed like hours. And the thirst",1
captain on that great voyage to the east parts of earth.,1
"dolls, give her physics, give her all you can think of — possets and",1
thick crimson carpet on the floor. And here delightful things began to,1
confuse your mind. And the signs which you have learned here will,1
some breakfast. But almost at once a little Faun came trotting into the,1
"saying under his breath, roared with laughter and said, ""Why, Froggy,",1
"""I say,"" whispered Scrubb to Jill. ""He may be a wet blanket, but he",1
"Prince answered him, ""My lord, I have almost forgotten the worm this",1
"ever used Christian names, because one didn't do it at school.",1
the golden Lion on it was being brought down to half-mast. And after,1
the fish and the joint. Each Man —,1
"""The r-r-ruined city?"" said the Lady. ""That is a strange place to be",1
screaming by now; there was foam on his cheeks.,1
dreadfully hard to say it. She felt as if huge weights were laid on her,1
"better cat, and it's to be called a lion. Well, 'tis a pretty make-believe,",1
marked the direction of the road.,1
hat and knocked off the heavy mass of snow which had gathered on,1
"ago, at the very beginning, a White Witch came out of the North and",1
had seen the travellers.,1
some of them dabbed their eyes with enormous handkerchiefs as if,1
"seeing: except that she was not looking at the daylit, sunny world",1
"""Why, this is a prettier game than the other,"" said the Witch. ""Tell us,",1
of birds were constantly alighting in them and rising from them again,1
"your errand in the Deep Realm?""",1
an admirable history. But you shall know and love her hereafter.,1
them on that ancient road were two people of normal grown-up,1
glanced over her shoulder. The giantess's eyes were shut but she,1
"The salt-cellar was not very like one of ours, being narrower and",1
"without turning their heads, telling the children about the properties of",1
70,0
when he sailed to the East under Caspian) had Puddleglum's second-,1
Eustace didn't say anything for quite a long time. Then he said:,1
"to have the leg off at the knee, I shouldn't wonder. You see if he",1
would be on the whole the most dangerous thing of all. She got up and,1
"your meaning."" He looked slightly, very slightly troubled for a moment",1
"partly lit up by the red glow, and partly by the very different light of",1
"a foot or two deep, and though it swished terribly round the horses'",1
I was there once. I've seen the sky full of stars. I've seen the sun,1
coming to see to his burnt foot.,1
131,0
"nothing to eat, and sore feet, we'll hardly notice the weather. And if",1
"""Well, if you feel it's so hopeless,"" interrupted Scrubb, ""I think you'd",1
"they're clever enough to understand.""",1
"good as Dwarfs,"" said a voice. ""What was that she said about Prince",1
places bastioned with rock. The rest was all flat marsh. It would have,1
"after it with his sword drawn. It was great, shining, and as green as",1
"bigger than a dwarf's, he would be taller than most men when he",1
"""I was showing off, Sir.""",1
"know what she's saying."" ""That's right,"" said an old Bear. ""Why, she",1
"They were eating cold venison, a kind of food which Jill had never",1
and noses of dogs thrust into your hand. Puddleglum was just begin-,1
peared and there were no stars. Far behind her she could see a single,1
right hand brandishing a sword with which he made lunges at anyone,1
After that talk with the Lady things got worse in two different ways.,1
perfectly dry) and succeeded in lighting a fire with rather less than the,1
of course. Jill thought that she could lie down just comfortably in one,1
65,0
started the night warmer than they had been for over a week. After the,1
"stamping and snorting beasts, and she and the Prince had them",1
"isn't there, by way of a ruined city that no one has ever seen — will be",1
first glance of her face Rilian knew that no physic in the world would,1
"""Where is the road?"" asked Puddleglum.",1
"be, Gay. As if we hadn't a care in the world. Frolicsome. You two",1
"than she had been before, but it made her frightened in rather a",1
"Coalblack, and the Witch's Snowflake (a noble beast and worthy of a",1
Then they looked up and soon they saw the black shape of Jill's,1
their faces that they could talk and think just as well as you could.,1
golden through thin curtains at the staircase-head. The Earthmen,1
"trees black. There was a certain amount of wind — a hushing, ruffling",1
"the Centaurs tapping with their hoofs behind her, surprised him very",1
"asked you to come barging in, did they? And you're a nice person to",1
T h e  S i lve r  C h a i r,1
"""You're the only one who isn't to blame,"" said Scrubb. ""You did try",1
"self, do not forget to have a look at those caves.",1
"spreading. All the hills of Underland were now islands, and it was",1
"her, I should like to know?""",1
thing better than boys. Even boys do it better than marsh-wiggles.,1
"cook, and either of you might faint with hunger before they're done. I",1
was back in the Underworld. But when she noticed,1
Underland was so near that even by that dull light they could now see,1
"The rain fell steadily all that evening and all the night, dashing",1
Clive Staples Lewis,1
"""But you can play that fiddle till your fingers drop off, and still you",1
"Puddleglum was still fighting hard. ""I don't know rightly what you all",1
"have tasted the live ones of Bism.""",1
"shifting their feet and ruffling their feathers, and then all the owls",1
"appeared, they had no general view of it at all. It was a question of",1
"to eat Talking Stag at Harfang. Not that it isn't my own fault as well,",1
"instructions as well as me,"" she thought. So she did as she was told.",1
"their hearts were beating faster than usual — and, after pattering",1
supposing the others... Then she heard movements around her. And,1
"huge house than a castle. Obviously, the Gentle Giants feared no",1
hands were stretched up to help her. And Jill caught hold of them and,1
mysteriously.,1
came back to her in dreams). One was that she had wrenched herself,1
"tyrant.""",1
"if she troubled to think: but she was no longer so ""pat"" in her lesson",1
"only one could be sure of getting out, all this was very cheering. But",1
She chose a short cloak that came down to her knees and had a hood,1
in the whole world for which each had secretly been hoping; the voice,1
T h e  S i lve r  C h a i r,1
Task,1
"fallen in, the Marsh-wiggle with his long arms had no difficulty in",1
"""Welcome, Overworlders,"" he cried. ""But stay a moment! I cry you",1
A,1
"quarrel against us.""",1
"children ran back together to the wigwam, found the wood (which was",1
"observed Puddleglum, pointing to their right. There, hardly a hundred",1
last person whom anyone had expected or wished to see:,1
"different; some had tails and others not, some wore great beards and",1
you realise that they are clouds — not little wreaths of mist but the,1
The Lion answered this only by a look and a very low growl. And as,1
fore-paw and spreading out the great pad towards Eustace.,1
"sides of the chasm, looking black like flies against all that fiery light,",1
to his people before going on board the ship — there was a little chair,1
"minute, ""they don't think much of men who are bossed about by",1
that you could see the paleness under the natural muddiness of his,1
"bottom of the slope were cliffs: beyond these, a country of high",1
take about getting to bed; especially if you are lucky enough to,1
offered her a peppermint. He had one too. Presently Jill began to see,1
England — in our world — you can't tell how time is going here. It,1
school; some said it was not nearly so mixed as the minds of the,1
"Narnia well and the land was happy in his days, though Puddleglum",1
"plunge they had left the window-sill, and the wings were making a",1
the idea of climbing down that chasm even less than she did. Her,1
"staying with giants, gentle or otherwise. The children, on the other",1
"about our work — her work, I should say — sad and",1
might say the gorge was like a street to them. We'll do better straight,1
"had given them some shelter; here, they got the full fury of the wind.",1
"all the sweet tones she had been using up till now, called out, ""What",1
up to him; but he shook the arms.,1
Both children were quiet for a moment. The drops dripped off the,1
"end of the whole world.""",1
"mountains, dark precipices, stony valleys, ravines so deep and",1
won't make me forget Narnia; and the whole Overworld too. We'll,1
"rocks. There were forty or fifty of them, all in a row; obviously standing",1
"silent, same as we've done any other day for years and",1
"And while he was waiting for something to happen, he took off his",1
"might be rocks on each side — squarish rocks, if you looked at them",1
complicated steps and figures that it took you some time to under-,1
"know? I thought the owls had told you. They're giants.""",1
"""Now,"" said Puddleglum. ""Those eels will take a mortal long time to",1
Scrubb kid. He's quite unmanageable this term. We shall have to,1
Behind the Gym,0
"was going to be burned, or buried, or drowned five minutes later.""",1
"was. Ever since we met that woman with the knight who didn't talk,",1
"minutes. But the less you noticed it, the more it got into your brain and",1
"Centaur funny when he sees it. They are solemn, majestic people,",1
other side of the barrier now.,1
"be a back door open?""",1
"more deceived,"" he said. ""Those words meant nothing to your",1
"""I saw a suit of armour,"" said Puddleglum. ""Why didn't he speak?""",1
riding crop.,1
"""Cunning, isn't he?"" said Puddleglum.",1
"on her left. She could see bays and headlands, woods and fields,",1
where a stream flowed down from the moor through a shallow gorge.,1
"tion came a continual hubbub of shouts, screams, cat-calls, laughter,",1
not going to carry it any further: that's that. And down we all throw,1
"fingering the cold, dead treasures of your shallow mines after you",1
119,0
17,0
"""Jill! Jill!"" they shouted frantically, but there was no answer.",1
"""Why, it's not in reason that you should like our sort of victuals,",1
look upon a wretch who has suffered almost more than any mortal,1
"eyes. His bare head, which was bald and extremely large, shone like",1
"to visit the Gentle Giants. In the end, Puddleglum agreed to do so, but",1
"earth in little barrows, and the Squirrels danced and leaped to and fro",1
"All this takes a long time to tell, but of course it took a very short",1
"The Prince led them, aiming always in the direction of the glowing",1
T h e  S i lve r  C h a i r,1
on a level with the cliff top it was so far off that she lost sight of it. It,1
"is this, that I'm the King's man; and if this parliament of owls is any",1
"was a quay of white marble and, moored to this, the ship: a tall ship",1
must journey out of Narnia to the north till you come to the ruined city,1
"""Puddleglum!"" said Jill. ""You're a regular old humbug. You sound as",1
"""Steady pace, now,"" he said. ""Don't look frightened, whatever you",1
"hole would lead only into some other cave, lit by some ghostly phos-",1
"""We were sent by Aslan himself from beyond the world's end to seek",1
"""Your Royal Highness,"" said Puddleglum, sinking on one knee (and",1
"is but a tale, a children's story.""",1
stood on their hind legs and were over two feet high. But quite apart,1
dance from a Dwarf on the far side and got her fair and square in the,1
show you where it begins. But it is no manner of use your Honour,1
an enemy. And those Earthmen would knock us on the head as soon,1
"shouting out, ""Pole? Yes. I know where she is. She's blubbing behind",1
turned to our right along the upright — came to another turn to the,1
dazzled their eyes and they could see nothing. When they got used to,1
as the Lion did not walk with her but behind her — making no noise,1
T h e  S i lve r  C h a i r,1
though he nodded and wagged his head a great deal. Then the King,1
"Prince really was — well, what he seemed like.""",1
"stealing cautiously from tree to tree, and stopping to peer round her",1
stopped. And the dead King began to be changed. His white beard,1
"slipping past. Now you can save me; when this hour has passed, I",1
At lunchtime something happened which made all three of them,1
"""Or a sorcerer's, more likely,"" said Puddleglum. ""We've got to look",1
that they themselves could not go with the children on their search for,1
"letters to be cut, and he knew already all things that would come of",1
10,0
at the valley-land of Narnia and then turned their faces to the North.,1
"Caspian the great King is my father.""",1
"""This is the greatest shame and sorrow that could have fallen on us,""",1
"appeared to be in a place without trees. ""Tu-whoo, tu-whoo!""",1
silence of that cave the children felt that they would not dare to speak,1
would get into a dreadful muddle unless she did.,1
99,0
"pale, and all stood as still as statues. Apart from that, they were very",1
and blubbering and boo-hooing like great babies even after the place,1
"""I do wish we'd never come to this dreadful place,"" said Jill. ""I don't",1
"looked far blacker than before. Pale, dim, and dreary, the lamps",1
the light was pale and blue. There was also a good deal of noise going,1
"on the far side as well as on their own, and it was green and sunless,",1
Jill quite a shock.,1
"""Oh, here you are at last,"" he said crossly, flinging himself into a",1
"considerable spluttering, she could speak again, she quite forgot in",1
And now they all saw what it meant; how a wicked Witch (doubtless,1
"sunlit lands.""",1
"The two children were nearly dropping with tiredness and hunger,",1
"""But won't the others all come rushing at us to rescue the one we",1
certainly you shall find good lodgings and merry hosts. You would be,1
might have spoiled everything if it had been noticed) when Jill put,1
magnificent rocket had risen from somewhere beyond the castle,1
"head was thrown far back and while her nose grew longer and longer,",1
The delicious rippling noise of the stream was driving her nearly,1
"""Can you tell me what it's like?"" asked the Witch (thrum, thrum,",1
"""Yes,"" said the Lion in a very quiet voice, almost (Jill thought) as if",1
"under the arch where the echo would help his voice, and called out as",1
could talk. There wasn't all this mumbling and muttering and whis-,1
"""You're right about meeting people,"" said Puddleglum.",1
"young man, or a boy. (But Jill couldn't say which, because of people",1
"She was in a panic for a second or two, but she found she could still",1
"""Ee-ee-ee!"" squeaked Golg. ""Yes, I know that terrible road. I will",1
"and was keeping quiet; she was saying to herself, ""I do hope I don't",1
perfectly clear and he knew exactly what he really thought. There is,1
don't reckon I'm very likely to see my old wigwam again either. And,1
"""I don't think it's funny at all,"" said Jill. ""I think you'll be a wicked",1
"view? For goodness' sake let's get on.""",1
"they did, they looked down from the top of the cliffs at a river",1
T h e  S i lve r  C h a i r,1
in the wigwam were hard or the wood was wet. I don't think Aslan,1
"to Jill the most delightful noise in the world. It came from above, from",1
"forcing their way into the wind again, they could not have heard him",1
couldn't do it so very quickly either. She felt sure that a dog's teeth,1
"almost too much for me, so early in the evening. I'm not quite myself",1
"believe Scrubb knew any more about it than I do. Or if he did, he had",1
"""Hardly any. It all blows over the top, I suppose.""",1
"had seen far inland as she approached the land, the sunset light was",1
angry — or kind — or interested at all. There was no sign that they,1
"anybody can hate anything, don't we?""",1
"instead of losing our way in the guts of a hill where, ten to one, there's",1
"up your eyes. Needless to say, they were not talking.",1
"of this enchanted chair, it would last. I should be a man again. But",1
"""Begging your pardon, Ma'am. But we don't know you or your friend",1
"fetching, and shake her curls, and fidget, and say, ""Oh, I do wish it was",1
the ledge. They then had a stiff climb — Jill fell once — up very rough,1
"""We've brought the anger of Aslan on us,"" he said. ""That's what",1
"""Or wash either, I suppose,"" said Jill scornfully. But Scrubb had",1
"""In the name of Aslan,"" they said and began methodically cutting",1
"air, made Jill think they must be on the top of a very high mountain.",1
"mouth open, Puddleglum.""",1
"there, on the golden gravel of the bed of the stream, lay King Caspian,",1
"content with her knife. There would have been a quarrel about this,",1
them were.,1
when you wake in the middle of the night. And whatever strange,1
"end of half an hour a good steady snowstorm, which looked as if it",1
"and opening one eye. ""I came up with a message for the Prince at",1
"""Steady! Steady! Steady!"" said the three travellers to one another.",1
"""So we've been eating a Talking Stag.""",1
"""The only way you can — by Magic,"" said Eustace almost in a",1
"well as a dance, because every now and then some dancer will be the",1
"her, a tiny black speck floating away from the cliff and slightly",1
"yourselves. I'm — """,1
railway journeys after changing trains — never go on as they were,1
Clive Staples Lewis,1
"got up in green and had a horn at her side. Twenty or thirty giants,",1
her own arms and legs. There was a moment's struggling on the cliff,1
for the grey light in the opening by which they had crawled in. The,1
"""That's what I meant, of course,"" said Jill. ""And then, when we've",1
"grand old tale of Prince Cor and Aravis and the horse Bree, which is",1
"ask awkward questions. On the other hand the new outlet, the one for",1
"""I dare not see the inside of that armour again,"" said the Prince. ""I",1
"And now it was no longer a horse, but a lion as big as the horse. And",1
"""He said the very first person you saw in Narnia would be an old",1
When they did look their hair nearly stood on end.,1
"way,"" said Jill.",1
"quickly. Whatever you do, don't run. Look as if we were just taking a",1
"sit in this chair. You shall hear it all.""",1
"blinking and staring at a dense crowd. They were of all sizes, from",1
only her imagination. Meanwhile the land was changing. The roof of,1
"to herself about five times, ""I must go to bed"", when she was startled",1
"""Yes, I see now,"" said Jill in a heavy, hopeless tone. ""It must be so.""",1
too white-hot to look at. But they are most like small dragons. They,1
"ghastly grin. ""And frolicsome"" — here he cut a most mournful caper.",1
"us. Do you, who have long arms, take one alive if you may, as it",1
"back, and from that hour no trace of him was ever found in Narnia nor",1
"as Jill's eye could reach, it was all the same — level turf, darting birds",1
of an army of Earthmen so that I may break out into the Overworld,1
"hundreds of Earthmen, jostling one another as they padded softly",1
By the time they had stepped off the end of the bridge on to the,1
"""And it seems to me, Sir,"" answered Puddleglum. ""That this Lady of",1
of them explained why. She made especial friends with the cook and,1
"Slowly and gravely the Witch repeated, ""There is no sun."" And they",1
"""Then come in and get warm. Come in, little shrimps,"" said the",1
edge. Jill was too frightened and dizzy to know quite what she was,1
"sound was coming from. It grew clearer every moment and, sooner",1
"Then came the Witch's voice, cooing softly like the voice of a wood-",1
sitting up.,1
"grimly fast.""",1
"with excitement, was the last to join the party.",1
"been on the moor. And the ground was all stony, and made your feet",1
"At that, a great horror came over her. And Aslan took her up in his",1
"cave, she thought for one horrid moment that she",1
"dykes, which sometimes divided it up into squares and oblongs. All",1
"we've got to find out all we can about this castle.""",1
"narrower, and harder to turn back in, was very unpleasant.",1
"and out, but could not reach him. With his right hand he drew back his",1
"him and Reepicheep the Mouse, and the Lord Drinian and all of them.",1
"enemy else.""",1
"thank heavens) were lying down on something soft and warm, and a",1
"They went back down the corridor and gently pushed the door open,",1
shapes and sizes who had just dashed out of a side street and stepped,1
to have any particular ages on that mountain.,1
"""Do you think they won't let us out if we ask?"" said Jill. And nobody",1
"things that might, at first glance, be mistaken for sheep, but presently",1
up at them with a new expression in his eyes.,1
"Down you come."" It was the voice of Edith Jackie, not one of Them",1
"""Please, we don't know your name,"" said Scrubb.",1
"hands inside her cloak, Jill had glimpses of other odd things on that",1
At that moment there was a sound of horse-hoofs tapping on rock,1
seen on the day before. They were on a great flat plain which was cut,1
19,0
"room, always keeping her face and eyes very steadily towards the",1
"We've muffed the first Sign."" Of course Scrubb did not understand",1
"""I was wondering,"" remarked Puddleglum, ""what you'd really see if",1
"they all huddled at the kitchen end, waiting and watching. The thought",1
over great broken stones and between boulders and across rubble:,1
Owl stood on the window-sill with his back to the room and raised his,1
"he's so old now he'd only say, 'You're a mere chick. I remember you",1
Clive Staples Lewis,1
"thirsty, come and drink,"" and of course she remembered what Scrubb",1
of water. There was no sound of breathing from the strange beasts.,1
"mind telling us where we are?""",1
"at the giant. ""The Lady of the Green Kirtle salutes the King of the",1
"that she awoke in the same room and saw the fire, sunk low and red,",1
"just remember how his father, King Caspian, had looked when he was",1
"No-one's rowing it.""",1
"""Please it your Highness to remember,"" began Mullugutherum, but",1
At last they came one afternoon to a place where the gorge in which,1
road stretching away before them into the heart of the mountains.,1
Witch; and he had always reached these outlets by going in a ship,1
bottom and could see what Harfang was like.,1
world after all. What about my second-best sword that you broke on,1
laws in your country also govern what you can do with this work.,0
"""I can't bear this,"" thought Jill. To distract her mind, she began",1
"or what?""",1
Marsh-wiggles made it fast ashore; and the ship was warped in.,1
much cover as would hide a fox; it was all coarse grass and pebbles,1
on the edge of the trench (everyone was too wet by now to bother,1
"thing.""",1
had a very good reason; just on this side of the stream lay the lion.,1
"""But after all, what's the good? We're not there: we're here. And we",1
"were boasting, nor as if it were sorry, nor as if it were angry. It just",1
"smallest ones) and stepped into a little dark crack and disappeared,",1
"""Oh, you don't understand. Now that I come to think of it, you",1
"hand corner, or (if you like) the north-eastern corner of the letter, and",1
"foot in Narnia, gliding up the river like a huge bird. All the court were",1
"chap then. I was — gosh! what a little tick I was.""",1
"that this might be the time for making an exception to the rule.""",1
"they were all still thinking how to answer her, she added, with another",1
"""I should jolly well think he was,"" said Scrubb miserably. ""About as",1
"""So you've turned up again, have you?"" said Scrubb disagreeably",1
"""Look, friends,"" he said, holding out the shield towards them. ""An",1
that I forbore. But could a man live there? You do not swim in the,1
Clive Staples Lewis,1
"""Son of Adam and daughter of Eve, hey?"" said the Dwarf. But",1
"tures, with all manner of hootings, squeakings, and cluckings, would",1
was no noise and no vibration. If Jill had ever been in a balloon she,1
"""We've got to start by finding a ruined city of giants,"" said Jill.",1
is in some ways a better time to try it than the middle of the night.,1
us make shift to get out to high ground and pray that we shall find an,1
"his long-lost son awaiting him when he reached Narnia.""",1
"""With a good will, Father,"" said the Prince. ""For never had any",1
"""There's one thing you've got to remember. We're back on the right",1
"could see nothing but blackness for a few minutes, their eyes were so",1
chasm split open and a nice warm glow coming up through it from the,1
the World,1
"other one. Now. But we'll put out that lamp first.""",1
"brought a small avalanche of snow down on his face. And so, when he",1
"up against a dead end. And it's earth, not rock. What were you saying,",1
"yonder door: it leads into my other apartments. And there, either await",1
"taking us back — south."" He went straight on, but once more, in a few",1
"They carried the dead Queen back to Cair Paravel, and she was",1
"rowing, the ship still gliding on, still dead blackness ahead. How",1
about. Then they all came back into the room where they had supped.,1
thought that some enemies had caught her. And from down below he,1
"thy fancies.""",1
said they could see a change in him. There was a look in his eyes as,1
the right-hand turn and straight on for a few paces. Here there was a,1
At that moment a voice from the other side of the gym was heard,1
"not far away, both fast asleep.",1
"""Please let us two go into — """,1
"looked more like military formations, if you ask me. Do you look me",1
"could be inside it except a man?""",1
"""And how shall we start?' said Scrubb.",1
At that moment the door opened behind them and the younger giant,1
"""Why, you chump!"" said Scrubb. ""We did see it. We got into the",1
"""I don't know,"" said Jill.",1
"their backs down to Cair Paravel."" He added in a lower voice. ""Of",1
"was, from the giants' point of view, a little old woman almost bent",1
"That's the east, facing up into the laurels. Now, will you say the words",1
34,0
brought you seeking this — how do you call him? — Billian? Trillian?,1
and then picked herself up and said:,1
inside the bulwarks.,1
able to see clearly and breathe easily and hear each other speak,1
your blood. This also made it hard to think. After she had thrummed,1
"keep the secret about Spivvins — under torture too? And didn't I — """,1
heart sank as she saw that his face was quite changed. He looked,1
"in her hand. All heard her cry out and rushed towards her, and Rilian",1
round that its face looked like that of a pigmy hippopotamus. If they,1
can swim (as Jill could) a giant bath is a lovely thing. And giant,1
sent by Aslan to visit the court of Narnia. The Dwarf glanced quickly,1
"""Oo-ee-ee,"" squealed the Earthman, ""Let me go, let me go. It isn't",1
huge eyes like fishes' eyes and little eyes like bears'. There were,1
"""Tu-whoo!"" said the Owl. ""We're not going through the castle. That",1
"choice of ways: straight on again, or sharp to the right. ""That's no",1
"long she would be allowed to sit up, and whether she would dance with",1
When they reached the top and could look down the further slope of,1
